code,region,name,type1_attendances,type2_attendances,type3_attendances,total_attendances,type1_seen_4hr,type2_seen_4hr,type3_seen_4hr,total_seen_4hr,type1_breach_4hr,type2_breach_4hr,type3_breach_4hr,total_breach_4hr,pct_4hr_all,pct_4hr_type1,pct_4hr_type2,pct_4hr_type3,emerg_admissions_type1,emerg_admissions_type2,emerg_admissions_type3,total_emerg_admissions_ae,other_emerg_admissions,total_emerg_admissions,dtoa_over_4hr,dtoa_over_12hr,icb_name,financial_year,quarter,quarter_start_date,fy_quarter,region_short,performance_band,at_target,pct_4hr_all_pct,pct_4hr_type1_pct,pct_4hr_type2_pct,pct_4hr_type3_pct,is_local_trust
RV9,NHS England North East And Yorkshire ,Humber Teaching NHS Foundation Trust,0.0,0.0,1329.0,1329.0,0,0,1328,1328,0,0,1,1,0.999247554552295,,,0.999247554552295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Humber, Coast and Vale STP",2019-20,4,2020-01-01,2019-20 Q4,NHS England North East And Yorkshire ,,0,99.9,,,99.9,0
RR8,NHS England North East And Yorkshire ,Leeds Teaching Hospitals NHS Trust,45535.0,0.0,23043.0,68578.0,34625,0,23030,57655,10910,0,13,10923,0.8407215141882236,0.7604040847699571,,0.9994358373475676,13185.0,0.0,0.0,13185.0,3884.0,17069.0,3604.0,0.0,West Yorkshire and Harrogate (Health & Care Partnership) STP,2019-20,4,2020-01-01,2019-20 Q4,NHS England North East And Yorkshire ,3. 75-84%,0,84.1,76.0,,99.9,0
ARN03,NHS England North East And Yorkshire ,Local Care Direct,0.0,0.0,7911.0,7911.0,0,0,7911,7911,0,0,0,0,1.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,West Yorkshire and Harrogate (Health & Care Partnership) STP,2019-20,4,2020-01-01,2019-20 Q4,NHS England North East And Yorkshire ,,0,100.0,,,100.0,0
RXF,NHS England North East And Yorkshire ,Mid Yorkshire Hospitals NHS Trust,46808.0,0.0,11222.0,58030.0,-,-,-,-,-,-,-,-,,,,,11019.0,0.0,379.0,11398.0,2899.0,14297.0,2564.0,0.0,West Yorkshire and Harrogate (Health & Care Partnership) STP,2019-20,4,2020-01-01,2019-20 Q4,NHS England North East And Yorkshire ,,0,,,,,0
RNN,NHS England North East And Yorkshire ,North Cumbria Integrated Care NHS Foundation Trust,20631.0,0.0,3779.0,24410.0,15914,0,3775,19689,4717,0,4,4721,0.8065956575174109,0.7713634821385293,,0.9989415189203492,5967.0,0.0,0.0,5967.0,2087.0,8054.0,1412.0,56.0,Cumbria and North East STP,2019-20,4,2020-01-01,2019-20 Q4,NHS England North East And Yorkshire ,3. 75-84%,0,80.7,77.1,,99.9,0
RVW,NHS England North East And Yorkshire ,North Tees And Hartlepool NHS Foundation Trust,10520.0,0.0,28220.0,38740.0,-,-,-,-,-,-,-,-,,,,,4005.0,0.0,1439.0,5444.0,5625.0,11069.0,89.0,0.0,Cumbria and North East STP,2019-20,4,2020-01-01,2019-20 Q4,NHS England North East And Yorkshire ,,0,,,,,0
RJL,NHS England North East And Yorkshire ,Northern Lincolnshire And Goole NHS Foundation Trust,33509.0,0.0,0.0,33509.0,25414,0,0,25414,8095,0,0,8095,0.7584231102091975,0.7584231102091975,,,9003.0,0.0,0.0,9003.0,1283.0,10286.0,2254.0,2.0,"Humber, Coast and Vale STP",2019-20,4,2020-01-01,2019-20 Q4,NHS England North East And Yorkshire ,3. 75-84%,0,75.8,75.8,,,0
RTF,NHS England North East And Yorkshire ,Northumbria Healthcare NHS Foundation Trust,23885.0,0.0,24475.0,48360.0,21912,0,24277,46189,1973,0,198,2171,0.9551075268817204,0.9173958551392088,,0.9919101123595504,14512.0,0.0,115.0,14627.0,2318.0,16945.0,0.0,0.0,Cumbria and North East STP,2019-20,4,2020-01-01,2019-20 Q4,NHS England North East And Yorkshire ,2. 85-94%,0,95.5,91.7,,99.2,0
Y02572,NHS England North East And Yorkshire ,Park Community Practice,0.0,0.0,1744.0,1744.0,0,0,1744,1744,0,0,0,0,1.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,West Yorkshire and Harrogate (Health & Care Partnership) STP,2019-20,4,2020-01-01,2019-20 Q4,NHS England North East And Yorkshire ,,0,100.0,,,100.0,0
RCU,NHS England North East And Yorkshire ,Sheffield Children's NHS Foundation Trust,12955.0,0.0,223.0,13178.0,12545,0,223,12768,410,0,0,410,0.9688875398391258,0.968351987649556,,1.0,1995.0,0.0,0.0,1995.0,745.0,2740.0,5.0,0.0,South Yorkshire and Bassetlaw STP,2019-20,4,2020-01-01,2019-20 Q4,NHS England North East And Yorkshire ,1. >= 95% (target),1,96.9,96.8,,100.0,0
RHQ,NHS England North East And Yorkshire ,Sheffield Teaching Hospitals NHS Foundation Trust,25125.0,3152.0,23874.0,52151.0,17511,3152,23681,44344,7614,0,193,7807,0.8503000901229123,0.696955223880597,1.0,0.9919158917651,8481.0,0.0,0.0,8481.0,7923.0,16404.0,1377.0,1.0,South Yorkshire and Bassetlaw STP,2019-20,4,2020-01-01,2019-20 Q4,NHS England North East And Yorkshire ,4. < 75% (severe),0,85.0,69.7,100.0,99.2,0
RTR,NHS England North East And Yorkshire ,South Tees Hospitals NHS Foundation Trust,24879.0,0.0,11183.0,36062.0,19065,0,11166,30231,5814,0,17,5831,0.8383062503466252,0.7663089352465935,,0.9984798354645444,5722.0,0.0,316.0,6038.0,6511.0,12549.0,2203.0,16.0,Cumbria and North East STP,2019-20,4,2020-01-01,2019-20 Q4,NHS England North East And Yorkshire ,3. 75-84%,0,83.8,76.6,,99.8,0
R0B,NHS England North East And Yorkshire ,South Tyneside And Sunderland NHS Foundation Trust,35147.0,5245.0,16052.0,56444.0,25180,5105,15693,45978,9967,140,359,10466,0.814577280136064,0.7164196090704754,0.973307912297426,0.9776351856466484,12139.0,90.0,0.0,12229.0,2561.0,14790.0,1205.0,0.0,Cumbria and North East STP,2019-20,4,2020-01-01,2019-20 Q4,NHS England North East And Yorkshire ,4. < 75% (severe),0,81.5,71.6,97.3,97.8,0
RXG,NHS England North East And Yorkshire ,South West Yorkshire Partnership NHS Foundation Trust,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,,,,0.0,0.0,0.0,0.0,421.0,421.0,0.0,0.0,West Yorkshire and Harrogate (Health & Care Partnership) STP,2019-20,4,2020-01-01,2019-20 Q4,NHS England North East And Yorkshire ,,0,,,,,0
ARN02,NHS England North East And Yorkshire ,St.George's Centre,0.0,0.0,7328.0,7328.0,0,0,7239,7239,0,0,89,89,0.9878548034934498,,,0.9878548034934498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,West Yorkshire and Harrogate (Health & Care Partnership) STP,2019-20,4,2020-01-01,2019-20 Q4,NHS England North East And Yorkshire ,,0,98.8,,,98.8,0
RTD,NHS England North East And Yorkshire ,The Newcastle Upon Tyne Hospitals NHS Foundation Trust,27886.0,4746.0,20585.0,53217.0,25467,4647,20582,50696,2419,99,3,2521,0.952627919649736,0.913253962561859,0.9791403286978508,0.9998542628127276,9485.0,56.0,10.0,9551.0,7749.0,17300.0,147.0,0.0,Cumbria and North East STP,2019-20,4,2020-01-01,2019-20 Q4,NHS England North East And Yorkshire ,2. 85-94%,0,95.3,91.3,97.9,100.0,0
RFR,NHS England North East And Yorkshire ,The Rotherham NHS Foundation Trust,21721.0,0.0,0.0,21721.0,-,-,-,-,-,-,-,-,,,,,4512.0,0.0,0.0,4512.0,466.0,4978.0,1971.0,0.0,South Yorkshire and Bassetlaw STP,2019-20,4,2020-01-01,2019-20 Q4,NHS England North East And Yorkshire ,,0,,,,,0
NNF76,NHS England North East And Yorkshire ,The Wilberforce Health Centre,0.0,0.0,9719.0,9719.0,0,0,9714,9714,0,0,5,5,0.9994855437802244,,,0.9994855437802244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Humber, Coast and Vale STP",2019-20,4,2020-01-01,2019-20 Q4,NHS England North East And Yorkshire ,,0,99.9,,,99.9,0
AJN,NHS England North East And Yorkshire ,Workington Health Limited,0.0,0.0,1000.0,1000.0,0,0,1000,1000,0,0,0,0,1.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cumbria and North East STP,2019-20,4,2020-01-01,2019-20 Q4,NHS England North East And Yorkshire ,,0,100.0,,,100.0,0
RCB,NHS England North East And Yorkshire ,York Teaching Hospital NHS Foundation Trust,27968.0,961.0,18044.0,46973.0,18582,961,17977,37520,9386,0,67,9453,0.798756732591063,0.6644021739130435,1.0,0.9962868543560186,12014.0,19.0,0.0,12033.0,4306.0,16339.0,1833.0,32.0,"Humber, Coast and Vale STP",2019-20,4,2020-01-01,2019-20 Q4,NHS England North East And Yorkshire ,4. < 75% (severe),0,79.9,66.4,100.0,99.6,0
RBS,NHS England North West ,Alder Hey Children's NHS Foundation Trust,13274.0,0.0,0.0,13274.0,11664,0,0,11664,1610,0,0,1610,0.8787102606599367,0.8787102606599367,,,2675.0,592.0,0.0,3267.0,0.0,3267.0,0.0,0.0,Cheshire and Merseyside STP,2019-20,4,2020-01-01,2019-20 Q4,NHS England North West ,2. 85-94%,0,87.9,87.9,,,0
RXL,NHS England North West ,Blackpool Teaching Hospitals NHS Foundation Trust,16132.0,0.0,32448.0,48580.0,9271,0,32418,41689,6861,0,30,6891,0.8581515026759984,0.5746962558889165,,0.9990754437869822,6605.0,0.0,0.0,6605.0,2640.0,9245.0,2983.0,79.0,Healthier Lancashire and South Cumbria,2019-20,4,2020-01-01,2019-20 Q4,NHS England North West ,4. < 75% (severe),0,85.8,57.5,,99.9,0
RMC,NHS England North West ,Bolton NHS Foundation Trust,25881.0,0.0,2792.0,28673.0,18872,0,2685,21557,7009,0,107,7116,0.7518222718236669,0.729183570959391,,0.961676217765043,6229.0,0.0,105.0,6334.0,2066.0,8400.0,1367.0,47.0,Greater Manchester Health and Social Care Partnership (STP),2019-20,4,2020-01-01,2019-20 Q4,NHS England North West ,4. < 75% (severe),0,75.2,72.9,,96.2,0
RY2,NHS England North West ,Bridgewater Community Healthcare NHS Foundation Trust,0.0,0.0,8989.0,8989.0,0,0,8881,8881,0,0,108,108,0.9879853153854712,,,0.9879853153854712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cheshire and Merseyside STP,2019-20,4,2020-01-01,2019-20 Q4,NHS England North West ,,0,98.8,,,98.8,0
RJR,NHS England North West ,Countess Of Chester Hospital NHS Foundation Trust,16011.0,0.0,1618.0,17629.0,12556,0,1615,14171,3455,0,3,3458,0.8038459356741733,0.7842108550371619,,0.9981458590852904,4534.0,0.0,0.0,4534.0,2700.0,7234.0,1430.0,0.0,Cheshire and Merseyside STP,2019-20,4,2020-01-01,2019-20 Q4,NHS England North West ,3. 75-84%,0,80.4,78.4,,99.8,0
RJN,NHS England North West ,East Cheshire NHS Trust,10968.0,0.0,0.0,10968.0,8094,0,0,8094,2874,0,0,2874,0.7379649890590809,0.7379649890590809,,,2564.0,0.0,0.0,2564.0,895.0,3459.0,459.0,9.0,Cheshire and Merseyside STP,2019-20,4,2020-01-01,2019-20 Q4,NHS England North West ,4. < 75% (severe),0,73.8,73.8,,,0
RXR,NHS England North West ,East Lancashire Hospitals NHS Trust,26624.0,0.0,15067.0,41691.0,19283,0,14723,34006,7341,0,344,7685,0.8156676500923461,0.7242713341346154,,0.977168646711356,11382.0,0.0,69.0,11451.0,3942.0,15393.0,1998.0,41.0,Healthier Lancashire and South Cumbria,2019-20,4,2020-01-01,2019-20 Q4,NHS England North West ,4. < 75% (severe),0,81.6,72.4,,97.7,0
RXN,NHS England North West ,Lancashire Teaching Hospitals NHS Foundation Trust,17837.0,0.0,19767.0,37604.0,10835,0,19586,30421,7002,0,181,7183,0.8089830869056484,0.607445198183551,,0.9908433247331412,6874.0,0.0,200.0,7074.0,3722.0,10796.0,2327.0,313.0,Healthier Lancashire and South Cumbria,2019-20,4,2020-01-01,2019-20 Q4,NHS England North West ,4. < 75% (severe),0,80.9,60.7,,99.1,0
RBQ,NHS England North West ,Liverpool Heart And Chest Hospital NHS Foundation Trust,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,,,,0.0,0.0,0.0,0.0,554.0,554.0,0.0,0.0,Cheshire and Merseyside STP,2019-20,4,2020-01-01,2019-20 Q4,NHS England North West ,,0,,,,,0
REM,NHS England North West ,Liverpool University Hospitals NHS Foundation Trust,46829.0,1156.0,25340.0,73325.0,32918,1156,25303,59377,13911,0,37,13948,0.8097783839072622,0.7029404855965321,1.0,0.9985398579321232,17189.0,0.0,0.0,17189.0,6239.0,23428.0,3544.0,0.0,Cheshire and Merseyside STP,2019-20,4,2020-01-01,2019-20 Q4,NHS England North West ,4. < 75% (severe),0,81.0,70.3,100.0,99.9,0
REP,NHS England North West ,Liverpool Women's NHS Foundation Trust,0.0,3081.0,0.0,3081.0,0,3041,0,3041,0,40,0,40,0.9870172022070756,,0.9870172022070756,,0.0,260.0,0.0,260.0,51.0,311.0,0.0,0.0,Cheshire and Merseyside STP,2019-20,4,2020-01-01,2019-20 Q4,NHS England North West ,,0,98.7,,98.7,,0
R0A,NHS England North West ,Manchester University NHS Foundation Trust,59100.0,9729.0,23329.0,92158.0,41134,9616,23187,73937,17966,113,142,18221,0.8022852058421407,0.6960067681895094,0.9883852400041114,0.99391315530027,17380.0,451.0,410.0,18241.0,3958.0,22199.0,4773.0,0.0,Greater Manchester Health and Social Care Partnership (STP),2019-20,4,2020-01-01,2019-20 Q4,NHS England North West ,4. < 75% (severe),0,80.2,69.6,98.8,99.4,0
RW4,NHS England North West ,Mersey Care NHS Foundation Trust,0.0,0.0,5907.0,5907.0,0,0,5906,5906,0,0,1,1,0.999830709327916,,,0.999830709327916,0.0,0.0,0.0,0.0,363.0,363.0,0.0,0.0,Cheshire and Merseyside STP,2019-20,4,2020-01-01,2019-20 Q4,NHS England North West ,,0,100.0,,,100.0,0
RBT,NHS England North West ,Mid Cheshire Hospitals NHS Foundation Trust,16413.0,0.0,5537.0,21950.0,11518,0,5519,17037,4895,0,18,4913,0.7761731207289294,0.7017607993663559,,0.99674914213473,6614.0,0.0,0.0,6614.0,2718.0,9332.0,647.0,0.0,Cheshire and Merseyside STP,2019-20,4,2020-01-01,2019-20 Q4,NHS England North West ,4. < 75% (severe),0,77.6,70.2,,99.7,0
Y02532,NHS England North West ,Miriam Minor Emergency,0.0,0.0,4382.0,4382.0,0,0,4382,4382,0,0,0,0,1.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cheshire and Merseyside STP,2019-20,4,2020-01-01,2019-20 Q4,NHS England North West ,,0,100.0,,,100.0,0
Y03645,NHS England North West ,Moreton Health Minor Injury,0.0,0.0,991.0,991.0,0,0,991,991,0,0,0,0,1.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cheshire and Merseyside STP,2019-20,4,2020-01-01,2019-20 Q4,NHS England North West ,,0,100.0,,,100.0,0
RTV,NHS England North West ,North West Boroughs Healthcare NHS Foundation Trust,0.0,0.0,25524.0,25524.0,0,0,25242,25242,0,0,282,282,0.9889515749882464,,,0.9889515749882464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cheshire and Merseyside STP,2019-20,4,2020-01-01,2019-20 Q4,NHS England North West ,,0,98.9,,,98.9,0
Y02533,NHS England North West ,Parkfield (H) Minor Emergency,0.0,0.0,773.0,773.0,0,0,773,773,0,0,0,0,1.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cheshire and Merseyside STP,2019-20,4,2020-01-01,2019-20 Q4,NHS England North West ,,0,100.0,,,100.0,0
RW6,NHS England North West ,Pennine Acute Hospitals NHS Trust,65270.0,0.0,25351.0,90621.0,46925,0,24772,71697,18345,0,579,18924,0.7911742311384778,0.7189367243756702,,0.9771606642735988,18223.0,0.0,341.0,18564.0,4858.0,23422.0,3692.0,97.0,Greater Manchester Health and Social Care Partnership (STP),2019-20,4,2020-01-01,2019-20 Q4,NHS England North West ,4. < 75% (severe),0,79.1,71.9,,97.7,0
AC008,NHS England North West ,Rossendale Minor Injuries Unit,0.0,0.0,2411.0,2411.0,0,0,2402,2402,0,0,9,9,0.996267109083368,,,0.996267109083368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Healthier Lancashire and South Cumbria,2019-20,4,2020-01-01,2019-20 Q4,NHS England North West ,,0,99.6,,,99.6,0
RM3,NHS England North West ,Salford Royal NHS Foundation Trust,23441.0,0.0,9929.0,33370.0,17642,0,9915,27557,5799,0,14,5813,0.825801618219958,0.7526129431338253,,0.9985899889213417,7623.0,0.0,0.0,7623.0,988.0,8611.0,1879.0,0.0,Greater Manchester Health and Social Care Partnership (STP),2019-20,4,2020-01-01,2019-20 Q4,NHS England North West ,3. 75-84%,0,82.6,75.3,,99.9,0
NQT5F,NHS England North West ,Skelmersdale Walk In Centre,0.0,0.0,4788.0,4788.0,0,0,4642,4642,0,0,146,146,0.9695071010860484,,,0.9695071010860484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Healthier Lancashire and South Cumbria,2019-20,4,2020-01-01,2019-20 Q4,NHS England North West ,,0,97.0,,,97.0,0
RVY,NHS England North West ,Southport And Ormskirk Hospital NHS Trust,19396.0,0.0,7933.0,27329.0,15230,0,7891,23121,4166,0,42,4208,0.8460243697171502,0.7852134460713549,,0.9947056599016766,7326.0,0.0,0.0,7326.0,289.0,7615.0,1702.0,31.0,Cheshire and Merseyside STP,2019-20,4,2020-01-01,2019-20 Q4,NHS England North West ,3. 75-84%,0,84.6,78.5,,99.5,0
RBN,NHS England North West ,St Helens And Knowsley Teaching Hospitals NHS Trust,27104.0,0.0,11924.0,39028.0,19143,0,11751,30894,7961,0,173,8134,0.7915855283386287,0.7062795159386068,,0.9854914458235492,12191.0,0.0,0.0,12191.0,1051.0,13242.0,1146.0,0.0,Cheshire and Merseyside STP,2019-20,4,2020-01-01,2019-20 Q4,NHS England North West ,4. < 75% (severe),0,79.2,70.6,,98.5,0
RWJ,NHS England North West ,Stockport NHS Foundation Trust,22122.0,0.0,0.0,22122.0,14864,0,0,14864,7258,0,0,7258,0.6719103155230087,0.6719103155230087,,,6987.0,0.0,0.0,6987.0,2734.0,9721.0,2356.0,276.0,Greater Manchester Health and Social Care Partnership (STP),2019-20,4,2020-01-01,2019-20 Q4,NHS England North West ,4. < 75% (severe),0,67.2,67.2,,,0
RMP,NHS England North West ,Tameside And Glossop Integrated Care NHS Foundation Trust,21513.0,0.0,6935.0,28448.0,14334,0,6935,21269,7179,0,0,7179,0.7476448256467941,0.6662947984939339,,1.0,5390.0,0.0,0.0,5390.0,916.0,6306.0,1184.0,0.0,Greater Manchester Health and Social Care Partnership (STP),2019-20,4,2020-01-01,2019-20 Q4,NHS England North West ,4. < 75% (severe),0,74.8,66.6,,100.0,0
RBV,NHS England North West ,The Christie NHS Foundation Trust,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,,,,0.0,0.0,0.0,0.0,1437.0,1437.0,0.0,0.0,Greater Manchester Health and Social Care Partnership (STP),2019-20,4,2020-01-01,2019-20 Q4,NHS England North West ,,0,,,,,0
RET,NHS England North West ,The Walton Centre NHS Foundation Trust,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,,,,0.0,0.0,0.0,0.0,440.0,440.0,0.0,0.0,Cheshire and Merseyside STP,2019-20,4,2020-01-01,2019-20 Q4,NHS England North West ,,0,,,,,0
RTX,NHS England North West ,University Hospitals Of Morecambe Bay NHS Foundation Trust,20963.0,230.0,5011.0,26204.0,15279,230,4917,20426,5684,0,94,5778,0.7794993130819722,0.728855602728617,1.0,0.981241269207743,5915.0,0.0,123.0,6038.0,2614.0,8652.0,836.0,56.0,Healthier Lancashire and South Cumbria,2019-20,4,2020-01-01,2019-20 Q4,NHS England North West ,4. < 75% (severe),0,77.9,72.9,100.0,98.1,0
RWW,NHS England North West ,Warrington And Halton Teaching Hospitals NHS Foundation Trust,19278.0,0.0,6184.0,25462.0,14165,0,6075,20240,5113,0,109,5222,0.7949100620532559,0.7347753916381368,,0.9823738680465718,8302.0,0.0,0.0,8302.0,754.0,9056.0,2764.0,0.0,Cheshire and Merseyside STP,2019-20,4,2020-01-01,2019-20 Q4,NHS England North West ,4. < 75% (severe),0,79.5,73.5,,98.2,0
RY7,NHS England North West ,Wirral Community Health And Care NHS Foundation Trust,0.0,0.0,11876.0,11876.0,0,0,11776,11776,0,0,100,100,0.9915796564499832,,,0.9915796564499832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cheshire and Merseyside STP,2019-20,4,2020-01-01,2019-20 Q4,NHS England North West ,,0,99.2,,,99.2,0
RBL,NHS England North West ,Wirral University Teaching Hospital NHS Foundation Trust,19726.0,0.0,8382.0,28108.0,11359,0,8349,19708,8367,0,33,8400,0.7011526967411413,0.5758389942208253,,0.9960629921259844,5615.0,0.0,0.0,5615.0,4882.0,10497.0,2424.0,85.0,Cheshire and Merseyside STP,2019-20,4,2020-01-01,2019-20 Q4,NHS England North West ,4. < 75% (severe),0,70.1,57.6,,99.6,0
RRF,NHS England North West ,"Wrightington, Wigan And Leigh NHS Foundation Trust",19008.0,0.0,11913.0,30921.0,12996,0,11871,24867,6012,0,42,6054,0.8042107305714563,0.6837121212121212,,0.996474439687736,6780.0,0.0,0.0,6780.0,615.0,7395.0,2214.0,116.0,Greater Manchester Health and Social Care Partnership (STP),2019-20,4,2020-01-01,2019-20 Q4,NHS England North West ,4. < 75% (severe),0,80.4,68.4,,99.6,0
RTK,NHS England South East ,Ashford And St Peter's Hospitals NHS Foundation Trust,25193.0,0.0,0.0,25193.0,18786,0,0,18786,6407,0,0,6407,0.7456833247330608,0.7456833247330608,,,5037.0,0.0,0.0,5037.0,993.0,6030.0,1434.0,17.0,Surrey Heartlands Health & Care Partnership (STP),2019-20,4,2020-01-01,2019-20 Q4,NHS England South East ,4. < 75% (severe),0,74.6,74.6,,,0
NTV0B,NHS England South East ,Ashford Walk-In-Centre,0.0,0.0,8354.0,8354.0,0,0,8348,8348,0,0,6,6,0.999281781182667,,,0.999281781182667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Surrey Heartlands Health & Care Partnership (STP),2019-20,4,2020-01-01,2019-20 Q4,NHS England South East ,,0,99.9,,,99.9,0
NQT10,NHS England South East ,Assura Reading Llp,0.0,0.0,8955.0,8955.0,0,0,8722,8722,0,0,233,233,0.9739810161920714,,,0.9739810161920714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Buckinghamshire, Oxfordshire and Berkshire West STP",2019-20,4,2020-01-01,2019-20 Q4,NHS England South East ,,0,97.4,,,97.4,0
RWX,NHS England South East ,Berkshire Healthcare NHS Foundation Trust,0.0,0.0,6349.0,6349.0,0,0,6349,6349,0,0,0,0,1.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Buckinghamshire, Oxfordshire and Berkshire West STP",2019-20,4,2020-01-01,2019-20 Q4,NHS England South East ,,0,100.0,,,100.0,0
Y04538,NHS England South East ,Bracknell Urgent Care Centre Wic,0.0,0.0,8937.0,8937.0,0,0,8937,8937,0,0,0,0,1.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Frimley Health & Care Ics (STP),2019-20,4,2020-01-01,2019-20 Q4,NHS England South East ,,0,100.0,,,100.0,0
RXH,NHS England South East ,Brighton And Sussex University Hospitals NHS Trust,36289.0,3161.0,0.0,39450.0,26954,3103,0,30057,9335,58,0,9393,0.7619011406844106,0.7427595139022845,0.981651376146789,,9562.0,67.0,0.0,9629.0,1087.0,10716.0,3168.0,22.0,Sussex and East Surrey STP,2019-20,4,2020-01-01,2019-20 Q4,NHS England South East ,4. < 75% (severe),0,76.2,74.3,98.2,,0
Y02676,NHS England South East ,Brighton Station Health Centre,0.0,0.0,4952.0,4952.0,0,0,4949,4949,0,0,3,3,0.999394184168013,,,0.999394184168013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sussex and East Surrey STP,2019-20,4,2020-01-01,2019-20 Q4,NHS England South East ,,0,99.9,,,99.9,0
RXQ,NHS England South East ,Buckinghamshire Healthcare NHS Trust,18359.0,3360.0,12802.0,34521.0,12476,3360,12658,28494,5883,0,144,6027,0.8254106196228382,0.67955771011493,1.0,0.9887517575378848,8754.0,2412.0,0.0,11166.0,2060.0,13226.0,1714.0,0.0,"Buckinghamshire, Oxfordshire and Berkshire West STP",2019-20,4,2020-01-01,2019-20 Q4,NHS England South East ,4. < 75% (severe),0,82.5,68.0,100.0,98.9,0
RN7,NHS England South East ,Dartford And Gravesham NHS Trust,26383.0,0.0,4451.0,30834.0,20596,0,4438,25034,5787,0,13,5800,0.8118959590062917,0.7806542091498313,,0.9970793080206696,8207.0,0.0,0.0,8207.0,800.0,9007.0,1507.0,1.0,Kent and Medway STP,2019-20,4,2020-01-01,2019-20 Q4,NHS England South East ,3. 75-84%,0,81.2,78.1,,99.7,0
Y00751,NHS England South East ,East Berks Primary Care Ooh(Wam),0.0,0.0,12713.0,12713.0,0,0,12688,12688,0,0,25,25,0.9980335090065288,,,0.9980335090065288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Frimley Health & Care Ics (STP),2019-20,4,2020-01-01,2019-20 Q4,NHS England South East ,,0,99.8,,,99.8,0
RVV,NHS England South East ,East Kent Hospitals University NHS Foundation Trust,42703.0,0.0,9052.0,51755.0,30302,0,9028,39330,12401,0,24,12425,0.759926577142305,0.7095988572231459,,0.997348652231551,14242.0,0.0,734.0,14976.0,3784.0,18760.0,3479.0,6.0,Kent and Medway STP,2019-20,4,2020-01-01,2019-20 Q4,NHS England South East ,4. < 75% (severe),0,76.0,71.0,,99.7,0
RXC,NHS England South East ,East Sussex Healthcare NHS Trust,23661.0,0.0,6398.0,30059.0,17045,0,6398,23443,6616,0,0,6616,0.7798995309225191,0.7203837538565572,,1.0,9808.0,0.0,0.0,9808.0,2127.0,11935.0,1087.0,0.0,Sussex and East Surrey STP,2019-20,4,2020-01-01,2019-20 Q4,NHS England South East ,4. < 75% (severe),0,78.0,72.0,,100.0,0
Y02816,NHS England South East ,Eastbourne Station Health Centre,0.0,0.0,3832.0,3832.0,0,0,3827,3827,0,0,5,5,0.998695198329854,,,0.998695198329854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sussex and East Surrey STP,2019-20,4,2020-01-01,2019-20 Q4,NHS England South East ,,0,99.9,,,99.9,0
NDJ,NHS England South East ,First Community Health And Care Cic,0.0,0.0,3772.0,3772.0,0,0,3772,3772,0,0,0,0,1.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sussex and East Surrey STP,2019-20,4,2020-01-01,2019-20 Q4,NHS England South East ,,0,100.0,,,100.0,0
RDU,NHS England South East ,Frimley Health NHS Foundation Trust,54013.0,0.0,0.0,54013.0,-,-,-,-,-,-,-,-,,,,,13940.0,0.0,0.0,13940.0,5224.0,19164.0,2324.0,2.0,Frimley Health & Care Ics (STP),2019-20,4,2020-01-01,2019-20 Q4,NHS England South East ,,0,,,,,0
